092年05月05日 至 110年03月17日 除權除息計算結果表,,,,,,,,,,,,,,
資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘
0109年07月15日,5546,永固-KY,67.6,63.6,4,息,69.9,57.3,63.6,63.6,除權息資料,109年第3季,34.51,7.02
0109年07月15日,6285,啟��,68,65.49,2.500051,息,72,59,65.5,65.49,除權息資料,109年第3季,41.03,2.89
0109年07月15日,6405,悅城,15.4,14.9,0.5,息,16.35,13.45,14.9,14.9,除權息資料,109年第3季,29.3,1.81
0109年07月15日,8926,台汽電,41.35,39.65,1.7,息,43.6,35.7,39.65,39.65,除權息資料,109年第3季,20.15,1.54
0109年07月16日,00714,群益道瓊美國地產,18.19,18.04,0.15,息,"9,999.95",0.01,18.04,18.04,除權息資料,,,
0109年07月16日,1104,環泥,18.4,17.4,1,息,19.1,15.7,17.4,17.4,除權息資料,109年第3季,27.23,1.33
0109年07月16日,1109,信大,18.1,17,1.1,息,18.7,15.3,17,17,除權息資料,109年第3季,20.48,1.72
0109年07月16日,1227,佳格,67.6,64.95,2.65,息,71.4,58.5,65,64.95,除權息資料,109年第3季,18.49,2.79
0109年07月16日,1234,黑松,34.1,32.4,1.7,息,35.6,29.2,32.4,32.4,除權息資料,109年第3季,44.55,1.79
0109年07月16日,1325,恆大,153.5,153.2,0.3,息,168.5,138,153,153.2,除權息資料,109年第3季,37.74,16.7
0109年07月16日,1535,中宇,33,31.8,1.2,息,34.95,28.65,31.8,31.8,除權息資料,109年第4季,23.92,1.6
0109年07月16日,1609,大亞,11.25,10.94,0.302798,息,12,9.85,10.95,10.94,除權息資料,109年第3季,12.73,1.07
0109年07月16日,1614,三洋電,38,37.16,0.83287,息,40.85,33.45,37.15,37.16,除權息資料,109年第3季,20.33,1.16
0109年07月16日,1725,元禎,14.75,13.94,0.81,息,15.3,12.55,13.95,13.94,除權息資料,109年第3季,17.58,0.81
0109年07月16日,2029,盛餘,17.8,17.65,0.15,息,19.4,15.9,17.65,17.65,除權息資料,109年第3季,26.93,0.13
0109年07月16日,2397,友通,84.8,79.8,5,息,87.7,71.9,79.8,79.8,除權息資料,109年第3季,25.48,2.86
0109年07月16日,2402,毅嘉,13.85,13.35,0.5,息,14.65,12.05,13.35,13.35,除權息資料,109年第3季,18.7,0.22
0109年07月16日,2419,仲琦,22.6,21.8,0.8,息,23.95,19.65,21.8,21.8,除權息資料,109年第4季,15.39,0
0109年07月16日,2481,強茂,28.65,27.59,1.052213,息,30.3,24.85,27.6,27.59,除權息資料,109年第3季,19.84,2.05
0109年07月16日,2504,國產,18,17.7,0.3,息,19.45,15.95,17.7,17.7,除權息資料,109年第3季,16.5,1.31
0109年07月16日,2614,東森,17.2,16.2,1,息,17.8,14.6,16.2,16.2,除權息資料,109年第3季,11,0.66
0109年07月16日,2707,晶華,147,143.07,3.9206,息,157,129,143,143.07,除權息資料,109年第3季,24.71,3.44
0109年07月16日,2823,中壽,22.45,21.85,0.6,息,24,19.7,21.85,21.85,除權息資料,109年第4季,37.97,3.29
0109年07月16日,2915,潤泰全,71.4,66.4,5,息,73,59.8,66.4,66.4,除權息資料,109年第3季,161.63,14.73
0109年07月16日,3015,全漢,24.3,22.75,1.54005,息,25,20.5,22.75,22.75,除權息資料,109年第3季,55.51,2.86
0109年07月16日,3026,禾伸堂,128,121,7,息,133,109,121,121,除權息資料,109年第4季,58.28,8.31
0109年07月16日,3032,偉訓,31.05,29.01,2.036291,息,31.9,26.15,29,29.01,除權息資料,109年第3季,20.69,3.37
0109年07月16日,3454,晶睿,74.6,72.1,2.5,息,79.3,64.9,72.1,72.1,除權息資料,109年第4季,33.35,2.9
0109年07月16日,3530,晶相光,86,84,2,息,92.4,75.6,84,84,除權息資料,109年第4季,28.61,3.65
0109年07月16日,4133,亞諾法,110.5,110.4,0.1,息,121,99.4,110.5,110.4,除權息資料,109年第3季,19.92,0.44
0109年07月16日,5471,松翰,58.2,56.1,2.1,息,61.7,50.5,56.1,56.1,除權息資料,109年第4季,23.22,6.11
0109年07月16日,5876,上海商銀,47.75,45.7,2.05,息,50.2,41.15,45.7,45.7,除權息資料,109年第3季,34.18,2.31
0109年07月16日,6128,上福,30.5,28.1,2.4,息,30.9,25.3,28.1,28.1,除權息資料,109年第3季,24.59,0.57
0109年07月16日,6196,帆宣,107.5,104.9,2.596178,息,115,94.5,105,104.9,除權息資料,109年第4季,33.5,4.88
0109年07月16日,6206,飛捷,72.9,68.4,4.5,息,75.2,61.6,68.4,68.4,除權息資料,109年第3季,29.51,3.37
0109年07月16日,6278,台表科,138.5,135.7,2.8,息,149,122.5,135.5,135.7,除權息資料,109年第3季,44.39,4.97
0109年07月16日,8070,長華*,165.5,157,8.5,息,172.5,141.5,157,157,除權息資料,109年第3季,9,1.24
0109年07月16日,8464,億豐,342,332,10,息,365,299,332,332,除權息資料,109年第3季,47.83,11.95
0109年07月16日,9939,宏全,58,54.94,3.053091,息,60.4,49.45,54.9,54.94,除權息資料,109年第3季,43.75,5.06
0109年07月16日,9945,潤泰新,53.8,52.8,1,息,58,47.55,52.8,52.8,除權息資料,109年第3季,64.05,5.63
0109年07月17日,1310,台苯,16.75,15.75,1,息,17.3,14.2,15.75,15.75,除權息資料,109年第3季,11.85,-0.29
0109年07月17日,2103,台橡,17.4,16.9,0.5,息,18.55,15.25,16.9,16.9,除權息資料,109年第4季,17.12,-0.03
0109年07月17日,2323,中環,7.64,7.44,0.2,息,8.18,6.7,7.44,7.44,除權息資料,109年第3季,15.84,-0.45
0109年07月17日,2324,仁寶,20,18.8,1.2,息,20.65,16.95,18.8,18.8,除權息資料,109年第3季,23.64,1.1
0109年07月17日,2906,高林,14.2,13.9,0.3,息,15.25,12.55,13.9,13.9,除權息資料,109年第3季,13.53,-0.06
0109年07月17日,3045,台灣大,114,109.25,4.75,息,120,98.4,109.5,109.25,除權息資料,109年第3季,22.51,3.27
0109年07月17日,3413,京鼎,200,196,3.99882,息,215.5,176.5,196,196,除權息資料,109年第4季,66.21,14.91
0109年07月17日,3481,群創,8.4,8.3,0.1,息,9.13,7.47,8.3,8.3,除權息資料,109年第4季,24.44,0
0109年07月17日,3596,智易,84,79.29,4.700112,息,87.2,71.4,79.3,79.29,除權息資料,109年第3季,53.33,5.8
0109年07月17日,4439,冠星-KY,147,138.96,8.038533,息,152.5,125.5,139,138.96,除權息資料,109年第3季,75.12,10.8
0109年07月17日,4999,鑫禾,45.55,43.05,2.5,息,47.35,38.75,43.05,43.05,除權息資料,109年第4季,47.56,5.66
0109年07月17日,6591,動力-KY,67.8,66.33,1.464063,息,72.9,59.7,66.3,66.33,除權息資料,109年第3季,39.37,3.05
0109年07月17日,8215,明基材,19.15,18.65,0.5,息,20.5,16.8,18.65,18.65,除權息資料,109年第4季,13.48,1.23
0109年07月17日,8462,柏文,196.5,182.01,14.488953,權息,200,164,182,182.01,除權息資料,109年第4季,28.8,5.67
0109年07月20日,00702,國泰標普低波高息,16.49,16.28,0.21,息,"9,999.95",0.01,16.28,16.28,除權息資料,,,
0109年07月20日,1436,華友聯,39.9,37.4,2.5,息,41.1,33.7,37.4,37.4,除權息資料,109年第3季,28.5,2.43
0109年07月20日,1463,強盛,12.25,11.65,0.6,息,12.8,10.5,11.65,11.65,除權息資料,109年第3季,12.94,0.17
0109年07月20日,1589,永冠-KY,82.9,82.4,0.5,息,90.6,74.2,82.4,82.4,除權息資料,109年第3季,74.36,2.7
0109年07月20日,1615,大山,24.15,21.04,3.104546,權息,23.1,18.95,21.05,21.04,除權息資料,109年第3季,15.47,1.74
0109年07月20日,3021,鴻名,13.9,13.49,0.407799,息,14.8,12.15,13.5,13.49,除權息資料,109年第3季,13.24,0.88
0109年07月20日,3545,敦泰,35.45,34.94,0.50291,息,38.4,31.45,34.95,34.94,除權息資料,109年第3季,34.71,1.64
0109年07月20日,4190,佐登-KY,81,77,4,息,84.7,69.3,77,77,除權息資料,109年第3季,31.2,2.1
0109年07月20日,4915,致伸,46.3,43.89,2.40032,息,48.25,39.55,43.9,43.89,除權息資料,109年第4季,29.47,4.3
0109年07月20日,6674,鋐寶科技,32.3,30.9,1.4,息,33.95,27.85,30.9,30.9,除權息資料,109年第3季,24.54,0.45
0109年07月20日,9919,康那香,37.5,37.3,0.2,息,41,33.6,37.3,37.3,除權息資料,109年第3季,15.08,3.51
0109年07月20日,9930,中聯資源,46.5,44.5,2,息,48.95,40.05,44.5,44.5,除權息資料,109年第4季,21.62,3.07
0109年07月21日,0050,元大台灣50,97.05,96.35,0.7,息,105.95,86.75,96.35,96.35,除權息資料,0110年03月16日,135.5,N/A
0109年07月21日,006203,元大MSCI台灣,45.7,45.42,0.28,息,49.96,40.88,45.42,45.42,除權息資料,0110年03月16日,63.64,N/A
0109年07月21日,006208,富邦台50,55.5,55.01,0.481,息,60.5,49.51,55,55.01,除權息資料,0110年03月16日,77.76,N/A
0109年07月21日,00692,富邦公司治理,24.98,24.74,0.231,息,27.21,22.27,24.74,24.74,除權息資料,0110年03月16日,33.87,N/A
0109年07月21日,00717,富邦美國特別股,16.45,16.28,0.167,息,"9,999.95",0.01,16.28,16.28,除權息資料,,,
0109年07月21日,1201,味全,22.45,21.11,1.3339,息,23.2,19,21.1,21.11,除權息資料,109年第3季,12.96,0.64
0109年07月21日,1626,艾美特-KY,28.45,27.1,1.342157,權息,29.8,24.4,27.1,27.1,除權息資料,109年第4季,22.49,1.12
0109年07月21日,1809,中釉,9.71,9.51,0.2,息,10.45,8.56,9.51,9.51,除權息資料,109年第3季,17.41,-0.22
0109年07月21日,2013,中鋼構,26.45,25.64,0.81,息,28.2,23.1,25.65,25.64,除權息資料,109年第4季,24.88,3.26
0109年07月21日,2206,三陽工業,21.65,20.63,1.010088,息,22.65,18.6,20.65,20.63,除權息資料,109年第3季,18.19,2.19
0109年07月21日,2427,三商電,10.95,10.6,0.35,息,11.65,9.54,10.6,10.6,除權息資料,109年第3季,12,0.57
0109年07月21日,3257,虹冠電,85.3,79.02,6.274979,權息,86.9,71.2,79,79.02,除權息資料,109年第4季,21.53,3.34
0109年07月21日,3605,宏致,26.15,25.4,0.75,息,27.9,22.9,25.4,25.4,除權息資料,109年第3季,35.83,1.86
0109年07月21日,4720,德淵,13.5,13.2,0.299295,息,14.5,11.9,13.2,13.2,除權息資料,109年第3季,12.29,0.48
0109年07月21日,5515,建國,11.15,10.63,0.519421,息,11.65,9.57,10.65,10.63,除權息資料,109年第3季,16.71,1.07
0109年07月21日,6415,矽力-KY,"1,740.00","1,732.52",7.475263,息,"1,905.00","1,560.00","1,735.00","1,732.52",除權息資料,109年第4季,194.09,0
0109年07月21日,6671,三能-KY,41.5,38.5,3,息,42.35,34.65,38.5,38.5,除權息資料,109年第3季,25.95,2.53
0109年07月21日,9902,台火,10.85,10.45,0.4,息,11.45,9.41,10.45,10.45,除權息資料,109年第3季,12.47,0.25
0109年07月22日,1540,喬福,16.45,15.45,1,息,16.95,13.95,15.45,15.45,除權息資料,109年第3季,15.48,-0.38
0109年07月22日,2033,佳大,9.25,9.05,0.2,息,9.95,8.15,9.05,9.05,除權息資料,109年第4季,12.91,0
0109年07月22日,2392,正崴,43.5,41,2.5,息,45.1,36.9,41,41,除權息資料,109年第3季,47.01,3.06
0109年07月22日,2834,臺企銀,11.15,10.42,0.721429,權息,11.45,9.38,10.4,10.42,除權息資料,109年第4季,13.17,0
0109年07月22日,3055,蔚華科,31.45,31.05,0.4,息,34.15,27.95,31.05,31.05,除權息資料,109年第3季,23.89,0.03
0109年07月22日,3406,玉晶光,779,770,8.991,息,847,693,770,770,除權息資料,109年第3季,130.9,18.47
0109年07月22日,3543,州巧,18.25,17.45,0.8,息,19.15,15.75,17.45,17.45,除權息資料,109年第3季,31.2,-5.11
0109年07月22日,3550,聯穎,12.95,12.45,0.5,息,13.65,11.25,12.45,12.45,除權息資料,109年第3季,21.16,0.43
0109年07月22日,4560,強信-KY,47.95,43.95,3.990367,息,48.3,39.6,43.95,43.95,除權息資料,109年第3季,21.73,0.7
0109年07月22日,9918,欣天然,36.8,35.45,1.35,息,38.95,31.95,35.45,35.45,除權息資料,109年第3季,16.67,1.25
0109年07月23日,1102,亞泥,46.3,43.3,3,息,47.6,39,43.3,43.3,除權息資料,109年第3季,42.38,3.3
0109年07月23日,1103,嘉泥,18,16.99,1.001862,息,18.65,15.3,17,16.99,除權息資料,109年第3季,34.66,0.82
0109年07月23日,1304,台聚,12.55,12.05,0.5,息,13.25,10.85,12.05,12.05,除權息資料,109年第3季,18.08,1.04
0109年07月23日,1305,華夏,19.2,17.8,1.390477,權息,19.55,16.05,17.8,17.8,除權息資料,109年第4季,17.53,2.95
0109年07月23日,1308,亞聚,19.6,18.09,1.504762,權息,19.85,16.3,18.1,18.09,除權息資料,109年第3季,18.48,0.96
0109年07月23日,1309,台達化,16.2,15.43,0.763107,權息,16.95,13.9,15.45,15.43,除權息資料,109年第3季,15.63,3.28
0109年07月23日,1423,利華,13.5,13.38,0.12,息,14.7,12.05,13.4,13.38,除權息資料,109年第3季,16.25,-0.83
0109年07月23日,1522,堤維西,25.3,23.9,1.4,息,26.25,21.55,23.9,23.9,除權息資料,109年第3季,20.11,0.46
0109年07月23日,1529,樂士,17.2,16.7,0.5,息,18.35,15.05,16.7,16.7,除權息資料,109年第3季,11.08,0.53
0109年07月23日,1701,中化,24.5,23.7,0.8,息,26.05,21.35,23.7,23.7,除權息資料,109年第3季,21.98,1.55
0109年07月23日,1734,杏輝,38.8,38.6,0.2,息,42.45,34.75,38.6,38.6,除權息資料,109年第3季,16.09,0.15
0109年07月23日,1762,中化生,54.7,53.9,0.8,息,59.2,48.55,53.9,53.9,除權息資料,109年第3季,31,5.59
0109年07月23日,1789,神隆,33.5,33.23,0.27,息,36.55,29.95,33.25,33.23,除權息資料,109年第3季,13.26,0.35
0109年07月23日,2030,彰源,10.7,10.18,0.510694,息,11.15,9.17,10.2,10.18,除權息資料,109年第3季,13.46,0.01
0109年07月23日,2105,正新,35.65,34.65,1,息,38.1,31.2,34.65,34.65,除權息資料,109年第3季,23.39,0.87
0109年07月23日,2317,鴻海,85.9,81.7,4.2,息,89.8,73.6,81.7,81.7,除權息資料,109年第3季,87.36,4.03
0109年07月23日,2345,智邦,247,240.8,6.1903,息,264.5,217,241,240.8,除權息資料,109年第3季,23.35,6.62
0109年07月23日,2352,佳世達,18.55,17.8,0.75,息,19.55,16.05,17.8,17.8,除權息資料,109年第3季,17.67,1.64
0109年07月23日,2354,鴻準,58,55.5,2.5,息,61,49.95,55.5,55.5,除權息資料,109年第3季,71.12,2.57
0109年07月23日,2414,精技,29.4,27.9,1.5,息,30.65,25.15,27.9,27.9,除權息資料,109年第3季,16.66,1.74
0109年07月23日,2496,卓越,68.5,60.83,7.662748,權息,66.9,54.8,60.8,60.83,除權息資料,109年第3季,42.44,2.84
0109年07月23日,2727,王品,79.5,75.05,4.443687,息,82.5,67.6,75.1,75.05,除權息資料,109年第4季,45.85,4.61
0109年07月23日,2838,聯邦銀,11.5,10.65,0.845795,權息,11.7,9.59,10.65,10.65,除權息資料,109年第3季,17.54,0.64
0109年07月23日,3515,華擎,172,168,4,息,184.5,151.5,168,168,除權息資料,109年第4季,57.2,11.3
0109年07月23日,4581,光隆精密-KY,41.95,38.95,3,息,42.8,35.1,38.95,38.95,除權息資料,109年第3季,25.12,1.84
0109年07月23日,4737,華廣,74,72,1.992511,息,79.2,64.8,72,72,除權息資料,109年第3季,33.6,0.29
0109年07月23日,5469,瀚宇博,45.4,43.72,1.673968,息,48.05,39.35,43.7,43.72,除權息資料,109年第3季,45.43,4.51
0109年07月23日,5522,遠雄,48.95,45.33,3.610441,息,49.85,40.8,45.35,45.33,除權息資料,109年第3季,50.73,2.7
0109年07月23日,5706,鳳凰,33.15,29.97,3.179417,權息,32.95,27,29.95,29.97,除權息資料,109年第3季,15.63,0.15
0109年07月23日,6189,豐藝,35.1,32.82,2.28,息,36.1,29.55,32.8,32.82,除權息資料,109年第3季,21.15,2.43
0109年07月23日,6191,精成科,16.45,15.94,0.500631,息,17.5,14.35,15.95,15.94,除權息資料,109年第3季,26.69,2.25
0109年07月23日,6226,光鼎,8.7,8.29,0.4039,息,9.11,7.47,8.29,8.29,除權息資料,109年第3季,10.43,-0.26
0109年07月23日,6504,南六,253,248.5,4.5,息,273,224,248.5,248.5,除權息資料,109年第4季,58.79,20.02
0109年07月23日,6558,興能高,40.1,39.1,1,息,43,35.2,39.1,39.1,除權息資料,109年第3季,15.4,0.29
0109年07月23日,8443,阿瘦,10.2,10.05,0.15,息,11.05,9.05,10.05,10.05,除權息資料,109年第3季,19.97,-2.16
0109年07月23日,8480,泰昇-KY,134,127.8,6.2,息,140.5,115.5,128,127.8,除權息資料,109年第4季,45.63,9.96
0109年07月23日,9905,大華,22.15,21.15,1,息,23.25,19.05,21.15,21.15,除權息資料,109年第3季,23.23,1.61
0109年07月23日,9917,中保科,89.4,85.4,4,息,93.9,76.9,85.4,85.4,除權息資料,109年第3季,23.96,3.77
0109年07月24日,2002,中鋼,20.7,20.2,0.5,息,22.2,18.2,20.2,20.2,除權息資料,109年第4季,18.98,0.05
0109年07月24日,2002A,中鋼特,54.6,53.2,1.4,息,58.5,47.9,53.2,53.2,除權息資料,109年第4季,18.98,0.05
0109年07月24日,2337,旺宏,32.55,31.36,1.189402,息,34.45,28.25,31.35,31.36,除權息資料,109年第4季,19.52,2.9
0109年07月24日,2360,致茂,185.5,182.49,3.006547,息,200.5,164.5,182.5,182.49,除權息資料,109年第3季,35.74,3.92
0109年07月24日,4968,立積,265,263.09,1.901901,息,289,237,263,263.09,除權息資料,109年第4季,34.58,13.82
0109年07月24日,6582,申豐,144,139.55,4.449474,息,153.5,126,139.5,139.55,除權息資料,109年第4季,45.64,16.85
0109年07月24日,8103,瀚荃,33.75,32.71,1.03098,息,35.95,29.45,32.7,32.71,除權息資料,109年第3季,31.98,2.17
0109年07月24日,9933,中鼎,38.4,36.4,1.999965,息,40,32.8,36.4,36.4,除權息資料,109年第4季,20.77,1.01
0109年07月27日,1110,東泥,16.5,16.4,0.1,息,18,14.8,16.4,16.4,除權息資料,109年第3季,14.77,0.01
0109年07月27日,1402,遠東新,29.2,27.7,1.5,息,30.45,24.95,27.7,27.7,除權息資料,109年第3季,37.53,1.34
0109年07月27日,1503,士電,48.5,46.9,1.6,息,51.5,42.25,46.9,46.9,除權息資料,109年第3季,47.4,2.52
0109年07月27日,1531,高林股,11.25,11.04,0.201524,息,12.1,9.94,11.05,11.04,除權息資料,109年第3季,19.12,-0.27
0109年07月27日,2374,佳能,12.7,12.4,0.3,息,13.6,11.2,12.4,12.4,除權息資料,109年第3季,20.17,-1.42
0109年07月27日,2852,第一保,14.2,13.24,0.96,息,14.55,11.95,13.25,13.24,除權息資料,109年第3季,22.02,0.62
0109年07月27日,3209,全科,20.4,19.12,1.278706,息,21,17.25,19.1,19.12,除權息資料,109年第3季,16.47,1.97
0109年07月27日,3617,碩天,87.4,82.05,5.35,息,90.2,73.9,82.1,82.05,除權息資料,109年第3季,54.95,4.42
0109年07月27日,4526,東台,12.65,12.45,0.2,息,13.65,11.25,12.45,12.45,除權息資料,109年第3季,20.03,-0.37
0109年07月27日,4555,氣立,48,46.8,1.2,息,51.4,42.15,46.8,46.8,除權息資料,109年第3季,37.83,1.64
0109年07月27日,6257,矽格,46.4,44.2,2.197239,息,48.6,39.8,44.2,44.2,除權息資料,109年第4季,29.42,4.22
0109年07月27日,6277,宏正,90,84.7,5.3,息,93.1,76.3,84.7,84.7,除權息資料,109年第4季,40.07,12.55
0109年07月27日,8021,尖點,23.85,22.65,1.2,息,24.9,20.4,22.65,22.65,除權息資料,109年第4季,31.26,1.98
0109年07月27日,8404,百和興業-KY,29.35,28.75,0.6,息,31.6,25.9,28.75,28.75,除權息資料,109年第3季,16.16,1.19
0109年07月28日,1220,台榮,11.9,11.3,0.6,息,12.4,10.2,11.3,11.3,除權息資料,109年第3季,13.09,0.7
0109年07月28日,1231,聯華食,44.8,41.14,3.657143,權息,45.25,37.05,41.15,41.14,除權息資料,109年第3季,20.67,2.38
0109年07月28日,2069,運錩,15.55,15.05,0.5,息,16.55,13.55,15.05,15.05,除權息資料,109年第3季,20.34,-0.35
0109年07月28日,2355,敬鵬,27.2,26.2,1,息,28.8,23.6,26.2,26.2,除權息資料,109年第3季,37.98,-0.14
0109年07月28日,2365,昆盈,8.82,8.4,0.417832,息,9.24,7.56,8.4,8.4,除權息資料,109年第3季,13.47,0.49
0109年07月28日,2478,大毅,78,76.2,1.8,息,83.8,68.6,76.2,76.2,除權息資料,109年第3季,39.26,4.33
0109年07月28日,2495,普安,13.45,12.84,0.606001,息,14.1,11.6,12.85,12.84,除權息資料,109年第3季,14.49,-0.27
0109年07月28日,2534,宏盛,17.65,17.15,0.5,息,18.85,15.45,17.15,17.15,除權息資料,108年第1季,19.46,0.35
0109年07月28日,2849,安泰銀,15.1,14.37,0.73,息,15.8,12.95,14.35,14.37,除權息資料,109年第3季,17.3,0.79
0109年07月28日,2884,玉山金,28.95,26.08,2.869512,權息,28.65,23.5,26.1,26.08,除權息資料,109年第3季,14.07,1.11
0109年07月28日,3047,訊舟,10.9,10.75,0.15,息,11.8,9.68,10.75,10.75,除權息資料,109年第3季,11.7,0.56
0109年07月28日,3708,上緯投控,101,96.99,4.00187,息,106.5,87.3,97,96.99,除權息資料,109年第4季,57.32,6.82
0109年07月28日,4989,榮科,18.5,17.9,0.6,息,19.65,16.15,17.9,17.9,除權息資料,109年第3季,13.23,0.19
0109年07月28日,6141,柏承,19.05,18.64,0.403257,息,20.5,16.8,18.65,18.64,除權息資料,109年第3季,16.49,1.37
0109年07月28日,6177,達麗,32,27.27,4.725422,權息,29.95,24.55,27.25,27.27,除權息資料,109年第3季,13.85,0.53
0109年07月28日,6715,嘉基,148,146.2,1.8,息,160.5,132,146,146.2,除權息資料,109年第3季,27.8,3.45
0109年07月28日,8467,波力-KY,53,51,2,息,56.1,45.9,51,51,除權息資料,109年第3季,27.21,1.17
0109年07月28日,9942,茂順,68.4,64.2,4.2,息,70.6,57.8,64.2,64.2,除權息資料,109年第3季,34.92,3.29
0109年07月29日,1446,宏和,27.6,27.3,0.3,息,30,24.6,27.3,27.3,除權息資料,109年第3季,10.97,-0.13
0109年07月29日,3380,明泰,23.95,23.5,0.440539,息,25.85,21.15,23.5,23.5,除權息資料,109年第3季,17.32,0.6
0109年07月29日,5284,jpp-KY,39.2,37.3,1.9,息,41,33.6,37.3,37.3,除權息資料,109年第3季,39.98,2.11
0109年07月29日,6416,瑞祺電通,144,141.17,2.823716,息,155,127.5,141,141.17,除權息資料,109年第3季,41.08,4.22
0109年07月29日,6449,鈺邦,36.7,35.7,1,息,39.25,32.15,35.7,35.7,除權息資料,109年第4季,25.78,3.1
0109年07月29日,8427,基勝-KY,43.9,43.53,0.37,息,47.85,39.2,43.55,43.53,除權息資料,109年第3季,34.95,-1.66
0109年07月29日,8473,山林水,49.4,47.4,2,息,52.1,42.7,47.4,47.4,除權息資料,109年第3季,42.13,1.68
